94110,2025-05-19,150091.10,19847,7.56
94110,2025-05-26,154728.52,20460,7.56
94110,2025-06-02,153473.33,20294,7.56
94110,2025-06-09,153596.48,20310,7.56
94110,2025-06-16,158477.00,20956,7.56
94110,2025-06-23,152727.19,20195,7.56
94110,2025-06-30,156478.33,20691,7.56
94110,2025-07-07,155859.62,20610,7.56
94110,2025-07-14,152027.62,20103,7.56
94110,2025-07-21,160803.86,21263,7.56
94110,2025-07-28,154520.10,20432,7.56
94110,2025-08-04,153167.52,20254,7.56
94110,2025-08-11,152846.95,20211,7.56
94110,2025-08-18,146803.67,19412,7.56
94110,2025-08-25,146884.29,19423,7.56
94110,2025-09-01,157157.05,20781,7.56
94110,2025-09-08,153308.95,20272,7.56
94110,2025-09-15,160281.62,21194,7.56
94110,2025-09-22,152577.86,20176,7.56
94110,2025-09-29,151076.14,19977,7.56
94110,2025-10-06,157151.38,20780,7.56
94110,2025-10-13,149805.52,19809,7.56
94110,2025-10-20,158838.10,21003,7.56
94110,2025-10-27,154283.29,20401,7.56
94110,2025-11-03,155979.67,20625,7.56
94110,2025-11-10,162595.29,21500,7.56
94110,2025-11-17,158745.81,20991,7.56
94110,2025-11-24,160666.62,21245,7.56
94110,2025-12-01,163476.86,21617,7.56
94110,2025-12-08,154814.38,20471,7.56
94110,2025-12-15,164985.29,21816,7.56
94110,2025-12-22,162691.67,21513,7.56
94110,2025-12-29,159460.05,21086,7.56
94110,2026-01-05,154182.90,20388,7.56
94110,2026-01-12,156561.52,20702,7.56
94110,2026-01-19,160888.62,21275,7.56
94110,2026-01-26,160628.67,21240,7.56
94110,2026-02-02,151821.57,20076,7.56
94110,2026-02-09,159602.57,21104,7.56
94110,2026-02-16,153219.19,20260,7.56
94110,2026-02-23,162874.38,21537,7.56
94110,2026-03-02,157746.90,20859,7.56
94110,2026-03-09,163612.57,21635,7.56
94110,2026-03-16,155805.00,20602,7.56
94110,2026-03-23,159219.62,21054,7.56
94110,2026-03-30,162666.19,21510,7.56
94110,2026-04-06,163895.62,21672,7.56
94110,2026-04-13,159877.05,21141,7.56
94110,2026-04-20,161940.14,21414,7.56
94110,2026-04-27,162858.43,21535,7.56
94110,2026-05-04,162820.81,21530,7.56
94110,2026-05-11,158408.29,20947,7.56
94110,2026-05-18,160732.62,21254,7.56
94110,2026-05-25,171548.52,22684,7.56
94110,2026-06-01,163357.29,21601,7.56
94110,2026-06-08,163087.43,21565,7.56
94110,2026-06-15,161558.10,21363,7.56
94110,2026-06-22,154210.52,20391,7.56
94110,2026-06-29,177372.43,23454,7.56
94110,2026-07-06,167104.14,22096,7.56
94110,2026-07-13,163494.90,21619,7.56
94110,2026-07-20,165935.00,21942,7.56
94110,2026-07-27,164810.57,21793,7.56
94110,2026-08-03,171210.57,22639,7.56
94110,2026-08-10,167251.43,22116,7.56
94110,2026-08-17,164963.00,21813,7.56
94110,2026-08-24,167846.71,22195,7.56
94110,2026-08-31,167139.71,22101,7.56
94133,2024-09-09,89168.50,12655,7.05
94133,2024-09-16,89936.46,12764,7.05
94133,2024-09-23,89364.69,12683,7.05
94133,2024-09-30,84218.42,11953,7.05
94133,2024-10-07,95265.50,13521,7.05
94133,2024-10-14,89057.15,12640,7.05
94133,2024-10-21,89509.92,12704,7.05
94133,2024-10-28,94696.54,13440,7.05
94133,2024-11-04,93426.31,13260,7.05
94133,2024-11-11,86399.35,12262,7.05
94133,2024-11-18,93803.96,13313,7.05
94133,2024-11-25,91836.31,13034,7.05
94133,2024-12-02,91921.42,13046,7.05
94133,2024-12-09,90489.81,12843,7.05
94133,2024-12-16,93847.19,13320,7.05
94133,2024-12-23,91494.12,12986,7.05
94133,2024-12-30,92318.35,13103,7.05
94133,2025-01-06,87015.92,12350,7.05
94133,2025-01-13,89174.12,12656,7.05
94133,2025-01-20,95379.92,13537,7.05
94133,2025-01-27,89870.42,12755,7.05
94133,2025-02-03,89603.77,12717,7.05
94133,2025-02-10,90694.85,12872,7.05
94133,2025-02-17,91263.23,12953,7.05
94133,2025-02-24,88861.58,12612,7.05
94133,2025-03-03,90618.54,12861,7.05
94133,2025-03-10,94463.12,13407,7.05
94133,2025-03-17,91547.50,12993,7.05
94133,2025-03-24,93148.38,13220,7.05
94133,2025-03-31,93547.62,13277,7.05
94133,2025-04-07,89776.19,12742,7.05
94133,2025-04-14,90846.31,12894,7.05
94133,2025-04-21,93621.88,13288,7.05
94133,2025-04-28,88423.62,12550,7.05
94133,2025-05-05,91267.77,12953,7.05
94133,2025-05-12,91044.19,12922,7.05
94133,2025-05-19,93510.19,13272,7.05
94133,2025-05-26,97392.15,13823,7.05
94133,2025-06-02,95362.50,13535,7.05
94133,2025-06-09,94957.85,13477,7.05
94133,2025-06-16,90327.62,12820,7.05
94133,2025-06-23,92445.58,13121,7.05
94133,2025-06-30,94502.31,13413,7.05
94133,2025-07-07,95308.50,13527,7.05
94133,2025-07-14,93031.62,13204,7.05
94133,2025-07-21,94512.73,13414,7.05
94133,2025-07-28,90567.77,12854,7.05
94133,2025-08-04,96017.46,13628,7.05
94133,2025-08-11,90802.08,12887,7.05
94133,2025-08-18,94213.88,13372,7.05
94133,2025-08-25,97266.69,13805,7.05
94133,2025-09-01,90594.69,12858,7.05
94133,2025-09-08,94527.50,13416,7.05
94133,2025-09-15,95776.12,13593,7.05
94133,2025-09-22,93793.73,13312,7.05
94133,2025-09-29,90197.15,12801,7.05
94133,2025-10-06,98153.73,13931,7.05
94133,2025-10-13,95019.58,13486,7.05
94133,2025-10-20,96290.15,13666,7.05
94133,2025-10-27,94390.81,13397,7.05
94133,2025-11-03,87500.04,12419,7.05
94133,2025-11-10,96024.50,13629,7.05
94133,2025-11-17,95888.73,13609,7.05
94133,2025-11-24,93379.69,13253,7.05
94133,2025-12-01,91770.35,13025,7.05
94133,2025-12-08,93245.92,13234,7.05
94133,2025-12-15,94177.19,13366,7.05
94133,2025-12-22,91977.96,13054,7.05
94133,2025-12-29,94478.88,13409,7.05
94133,2026-01-05,93965.81,13336,7.05
94133,2026-01-12,90753.19,12880,7.05
94133,2026-01-19,96086.19,13637,7.05
94133,2026-01-26,99770.58,14160,7.05
94133,2026-02-02,93853.38,13320,7.05
94133,2026-02-09,96542.65,13702,7.05
94133,2026-02-16,91743.08,13021,7.05
94133,2026-02-23,93963.88,13336,7.05
94133,2026-03-02,93785.31,13311,7.05
94133,2026-03-09,96858.42,13747,7.05
94133,2026-03-16,101239.31,14369,7.05
94133,2026-03-23,95394.35,13539,7.05
94133,2026-03-30,94059.23,13350,7.05
94133,2026-04-06,97590.46,13851,7.05
94133,2026-04-13,95517.96,13557,7.05
94133,2026-04-20,94920.77,13472,7.05
94133,2026-04-27,96221.12,13656,7.05
94133,2026-05-04,99016.08,14053,7.05
94133,2026-05-11,95815.96,13599,7.05
94133,2026-05-18,93591.62,13283,7.05
94133,2026-05-25,92947.27,13192,7.05
94133,2026-06-01,94758.54,13449,7.05
94133,2026-06-08,99332.12,14098,7.05
94133,2026-06-15,97047.19,13774,7.05
94133,2026-06-22,98238.58,13943,7.05
94133,2026-06-29,96631.62,13715,7.05
94133,2026-07-06,95132.38,13502,7.05
94133,2026-07-13,98285.31,13949,7.05
94133,2026-07-20,97724.04,13870,7.05
94133,2026-07-27,97746.92,13873,7.05
94133,2026-08-03,95876.54,13608,7.05
94133,2026-08-10,97185.92,13793,7.05
94133,2026-08-17,100559.38,14272,7.05
94133,2026-08-24,97606.35,13853,7.05
94133,2026-08-31,96236.65,13659,7.05
94102,2024-09-09,101259.89,15822,6.40
94102,2024-09-16,100024.00,15629,6.40
94102,2024-09-23,100961.95,15775,6.40
94102,2024-09-30,102712.68,16049,6.40
94102,2024-10-07,96630.05,15098,6.40
94102,2024-10-14,100979.47,15778,6.40
94102,2024-10-21,103081.26,16106,6.40
94102,2024-10-28,99410.00,15533,6.40
94102,2024-11-04,107624.26,16816,6.40
94102,2024-11-11,100810.84,15752,6.40
94102,2024-11-18,98931.37,15458,6.40
94102,2024-11-25,101941.05,15928,6.40
94102,2024-12-02,101711.79,15892,6.40
94102,2024-12-09,99386.47,15529,6.40
94102,2024-12-16,96638.05,15100,6.40
94102,2024-12-23,102208.11,15970,6.40
94102,2024-12-30,101742.95,15897,6.40
94102,2025-01-06,98854.79,15446,6.40
94102,2025-01-13,100358.95,15681,6.40
94102,2025-01-20,100609.42,15720,6.40
94102,2025-01-27,101919.26,15925,6.40
94102,2025-02-03,102024.42,15941,6.40
94102,2025-02-10,102772.74,16058,6.40
94102,2025-02-17,103833.74,16224,6.40
94102,2025-02-24,103044.63,16101,6.40
94102,2025-03-03,105719.95,16519,6.40
94102,2025-03-10,105340.05,16459,6.40
94102,2025-03-17,100190.05,15655,6.40
94102,2025-03-24,108121.32,16894,6.40
94102,2025-03-31,100185.42,15654,6.40
94102,2025-04-07,99565.63,15557,6.40
94102,2025-04-14,107834.16,16849,6.40
94102,2025-04-21,111086.84,17357,6.40
94102,2025-04-28,108695.84,16984,6.40
94102,2025-05-05,104788.74,16373,6.40
94102,2025-05-12,109068.47,17042,6.40
94102,2025-05-19,104919.00,16394,6.40
94102,2025-05-26,107815.58,16846,6.40
94102,2025-06-02,109530.84,17114,6.40
94102,2025-06-09,108804.05,17001,6.40
94102,2025-06-16,107514.37,16799,6.40
94102,2025-06-23,108669.47,16980,6.40
94102,2025-06-30,109675.26,17137,6.40
94102,2025-07-07,109946.32,17179,6.40
94102,2025-07-14,112232.47,17536,6.40
94102,2025-07-21,107626.05,16817,6.40
94102,2025-07-28,106424.32,16629,6.40
94102,2025-08-04,110768.16,17308,6.40
94102,2025-08-11,109209.95,17064,6.40
94102,2025-08-18,113614.84,17752,6.40
94102,2025-08-25,108169.00,16901,6.40
94102,2025-09-01,110750.00,17305,6.40
94102,2025-09-08,108501.89,16953,6.40
94102,2025-09-15,114561.63,17900,6.40
94102,2025-09-22,113417.74,17722,6.40
94102,2025-09-29,111387.16,17404,6.40
94102,2025-10-06,108736.53,16990,6.40
94102,2025-10-13,113364.42,17713,6.40
94102,2025-10-20,106979.95,16716,6.40
94102,2025-10-27,108301.68,16922,6.40
94102,2025-11-03,109761.68,17150,6.40
94102,2025-11-10,109140.26,17053,6.40
94102,2025-11-17,115213.53,18002,6.40
94102,2025-11-24,110256.74,17228,6.40
94102,2025-12-01,109144.63,17054,6.40
94102,2025-12-08,110351.84,17242,6.40
94102,2025-12-15,114555.05,17899,6.40
94102,2025-12-22,113932.21,17802,6.40
94102,2025-12-29,108278.37,16918,6.40
94102,2026-01-05,117817.74,18409,6.40
94102,2026-01-12,111963.74,17494,6.40
94102,2026-01-19,111805.89,17470,6.40
94102,2026-01-26,113801.05,17781,6.40
94102,2026-02-02,109399.00,17094,6.40
94102,2026-02-09,116790.95,18249,6.40
94102,2026-02-16,108853.11,17008,6.40
94102,2026-02-23,113800.26,17781,6.40
94102,2026-03-02,115513.32,18049,6.40
94102,2026-03-09,112292.74,17546,6.40
94102,2026-03-16,118921.11,18581,6.40
94102,2026-03-23,117479.63,18356,6.40
94102,2026-03-30,114411.16,17877,6.40
94102,2026-04-06,117946.84,18429,6.40
94102,2026-04-13,116329.89,18177,6.40
94102,2026-04-20,116043.95,18132,6.40
94102,2026-04-27,115739.16,18084,6.40
94102,2026-05-04,114481.21,17888,6.40
94102,2026-05-11,117969.79,18433,6.40
94102,2026-05-18,116035.42,18131,6.40
94102,2026-05-25,111376.58,17403,6.40
94102,2026-06-01,121540.32,18991,6.40
94102,2026-06-08,121775.00,19027,6.40
94102,2026-06-15,115975.74,18121,6.40
94102,2026-06-22,115525.05,18051,6.40
94102,2026-06-29,121547.79,18992,6.40
94102,2026-07-06,118478.11,18512,6.40
94102,2026-07-13,124002.11,19375,6.40
94102,2026-07-20,122442.84,19132,6.40
94102,2026-07-27,119343.16,18647,6.40
94102,2026-08-03,125224.21,19566,6.40
94102,2026-08-10,115419.68,18034,6.40
94102,2026-08-17,122799.79,19187,6.40
94102,2026-08-24,123801.42,19344,6.40
94102,2026-08-31,120674.47,18855,6.40
94123,2024-09-09,98239.68,10630,9.24
94123,2024-09-16,98938.77,10706,9.24
94123,2024-09-23,103136.77,11160,9.24
94123,2024-09-30,99988.68,10819,9.24
94123,2024-10-07,97177.41,10515,9.24
94123,2024-10-14,98106.77,10616,9.24
94123,2024-10-21,102569.91,11099,9.24
94123,2024-10-28,105111.77,11374,9.24
94123,2024-11-04,101409.64,10973,9.24
94123,2024-11-11,99051.50,10718,9.24
94123,2024-11-18,95829.09,10369,9.24
94123,2024-11-25,99153.14,10729,9.24
94123,2024-12-02,100225.36,10845,9.24
94123,2024-12-09,101633.09,10997,9.24
94123,2024-12-16,94482.18,10224,9.24
94123,2024-12-23,98551.68,10664,9.24
94123,2024-12-30,105146.95,11377,9.24
94123,2025-01-06,98574.45,10666,9.24
94123,2025-01-13,95252.77,10307,9.24
94123,2025-01-20,100270.91,10850,9.24
94123,2025-01-27,100077.32,10829,9.24
94123,2025-02-03,99706.36,10789,9.24
94123,2025-02-10,95567.45,10341,9.24
94123,2025-02-17,103511.64,11201,9.24
94123,2025-02-24,101467.77,10979,9.24
94123,2025-03-03,101153.09,10945,9.24
94123,2025-03-10,96720.55,10466,9.24
94123,2025-03-17,104310.14,11287,9.24
94123,2025-03-24,104299.91,11286,9.24
94123,2025-03-31,99996.27,10820,9.24
94123,2025-04-07,104341.23,11290,9.24
94123,2025-04-14,102265.68,11066,9.24
94123,2025-04-21,103995.14,11253,9.24
94123,2025-04-28,103164.64,11163,9.24
94123,2025-05-05,98465.68,10655,9.24
94123,2025-05-12,102183.77,11057,9.24
94123,2025-05-19,103337.91,11182,9.24
94123,2025-05-26,101031.27,10932,9.24
94123,2025-06-02,101533.18,10986,9.24
94123,2025-06-09,103914.64,11244,9.24
94123,2025-06-16,103612.27,11211,9.24
94123,2025-06-23,109931.14,11895,9.24
94123,2025-06-30,99426.36,10758,9.24
94123,2025-07-07,102759.77,11119,9.24
94123,2025-07-14,104156.00,11270,9.24
94123,2025-07-21,101601.55,10994,9.24
94123,2025-07-28,107926.73,11678,9.24
94123,2025-08-04,102947.41,11139,9.24
94123,2025-08-11,104735.27,11333,9.24
94123,2025-08-18,100973.95,10926,9.24
94123,2025-08-25,98849.68,10696,9.24
94123,2025-09-01,104976.32,11359,9.24
94123,2025-09-08,101756.91,11011,9.24
94123,2025-09-15,98513.23,10660,9.24
94123,2025-09-22,99166.00,10730,9.24
94123,2025-09-29,106756.77,11552,9.24
94123,2025-10-06,95025.05,10282,9.24
94123,2025-10-13,103708.14,11222,9.24
94123,2025-10-20,104222.82,11277,9.24
94123,2025-10-27,101110.64,10941,9.24
94123,2025-11-03,103472.14,11196,9.24
94123,2025-11-10,101253.91,10956,9.24
94123,2025-11-17,105264.27,11390,9.24
94123,2025-11-24,106434.09,11517,9.24
94123,2025-12-01,99954.36,10816,9.24
94123,2025-12-08,103877.59,11240,9.24
94123,2025-12-15,101289.73,10960,9.24
94123,2025-12-22,107892.73,11675,9.24
94123,2025-12-29,106889.05,11566,9.24
94123,2026-01-05,99735.45,10792,9.24
94123,2026-01-12,106677.09,11543,9.24
94123,2026-01-19,99011.91,10714,9.24
94123,2026-01-26,104934.14,11354,9.24
94123,2026-02-02,105030.59,11365,9.24
94123,2026-02-09,102207.14,11059,9.24
94123,2026-02-16,100427.45,10867,9.24
94123,2026-02-23,100403.32,10864,9.24
94123,2026-03-02,103515.14,11201,9.24
94123,2026-03-09,103143.95,11161,9.24
94123,2026-03-16,105630.27,11430,9.24
94123,2026-03-23,98642.82,10674,9.24
94123,2026-03-30,101292.59,10960,9.24
94123,2026-04-06,103972.41,11250,9.24
94123,2026-04-13,103754.50,11227,9.24
94123,2026-04-20,101262.14,10957,9.24
94123,2026-04-27,102658.09,11108,9.24
94123,2026-05-04,105313.27,11395,9.24
94123,2026-05-11,102038.32,11041,9.24
94123,2026-05-18,104059.27,11260,9.24
94123,2026-05-25,95375.59,10320,9.24
94123,2026-06-01,104143.32,11269,9.24
94123,2026-06-08,104083.05,11262,9.24
94123,2026-06-15,102728.23,11116,9.24
94123,2026-06-22,107445.59,11626,9.24
94123,2026-06-29,106847.18,11561,9.24
94123,2026-07-06,107389.68,11620,9.24
94123,2026-07-13,105871.09,11456,9.24
94123,2026-07-20,108455.77,11736,9.24
94123,2026-07-27,103500.64,11199,9.24
94123,2026-08-03,103340.14,11182,9.24
94123,2026-08-10,105795.00,11448,9.24
94123,2026-08-17,106104.86,11481,9.24
94123,2026-08-24,108651.41,11757,9.24
94123,2026-08-31,108120.95,11699,9.24
94118,2024-09-09,162982.62,20173,8.08
94118,2024-09-16,159914.75,19793,8.08
94118,2024-09-23,164478.69,20358,8.08
94118,2024-09-30,161987.75,20050,8.08
94118,2024-10-07,160303.94,19842,8.08
94118,2024-10-14,167042.56,20676,8.08
94118,2024-10-21,153597.88,19012,8.08
94118,2024-10-28,164217.12,20326,8.08
94118,2024-11-04,166244.06,20577,8.08
94118,2024-11-11,168180.50,20817,8.08
94118,2024-11-18,165581.87,20495,8.08
94118,2024-11-25,166372.31,20593,8.08
94118,2024-12-02,158628.06,19634,8.08
94118,2024-12-09,160274.81,19838,8.08
94118,2024-12-16,168755.81,20888,8.08
94118,2024-12-23,157571.19,19503,8.08
94118,2024-12-30,162828.25,20154,8.08
94118,2025-01-06,162118.62,20066,8.08
94118,2025-01-13,164144.19,20317,8.08
94118,2025-01-20,160726.62,19894,8.08
94118,2025-01-27,166299.00,20584,8.08
94118,2025-02-03,160833.75,19907,8.08
94118,2025-02-10,169067.50,20926,8.08
94118,2025-02-17,166849.94,20652,8.08
94118,2025-02-24,171093.12,21177,8.08
94118,2025-03-03,155801.06,19284,8.08
94118,2025-03-10,168584.56,20867,8.08
94118,2025-03-17,153641.00,19017,8.08
94118,2025-03-24,164552.87,20368,8.08
94118,2025-03-31,163397.56,20225,8.08
94118,2025-04-07,164975.25,20420,8.08
94118,2025-04-14,166526.75,20612,8.08
94118,2025-04-21,164323.25,20339,8.08
94118,2025-04-28,162485.44,20112,8.08
94118,2025-05-05,161674.81,20011,8.08
94118,2025-05-12,168222.75,20822,8.08
94118,2025-05-19,166597.38,20621,8.08
94118,2025-05-26,173785.06,21510,8.08
94118,2025-06-02,165899.94,20534,8.08
94118,2025-06-09,166403.75,20597,8.08
94118,2025-06-16,164440.31,20354,8.08
94118,2025-06-23,163066.25,20184,8.08
94118,2025-06-30,162880.06,20161,8.08
94118,2025-07-07,175441.63,21715,8.08
94118,2025-07-14,171508.62,21229,8.08
94118,2025-07-21,166903.75,20659,8.08
94118,2025-07-28,172752.06,21382,8.08
94118,2025-08-04,169256.38,20950,8.08
94118,2025-08-11,166886.00,20656,8.08
94118,2025-08-18,168213.44,20821,8.08
94118,2025-08-25,179757.06,22249,8.08
94118,2025-09-01,167276.12,20705,8.08
94118,2025-09-08,178502.88,22094,8.08
94118,2025-09-15,168135.31,20811,8.08
94118,2025-09-22,184816.94,22876,8.08
94118,2025-09-29,166540.69,20614,8.08
94118,2025-10-06,173490.38,21474,8.08
94118,2025-10-13,179530.25,22221,8.08
94118,2025-10-20,166082.19,20557,8.08
94118,2025-10-27,172739.69,21381,8.08
94118,2025-11-03,177325.69,21949,8.08
94118,2025-11-10,171903.25,21277,8.08
94118,2025-11-17,174055.31,21544,8.08
94118,2025-11-24,166501.06,20609,8.08
94118,2025-12-01,166384.56,20594,8.08
94118,2025-12-08,170196.62,21066,8.08
94118,2025-12-15,178974.38,22153,8.08
94118,2025-12-22,181032.31,22407,8.08
94118,2025-12-29,177477.62,21967,8.08
94118,2026-01-05,177705.37,21996,8.08
94118,2026-01-12,171014.87,21167,8.08
94118,2026-01-19,171629.06,21243,8.08
94118,2026-01-26,170288.75,21078,8.08
94118,2026-02-02,168605.88,20869,8.08
94118,2026-02-09,164711.06,20387,8.08
94118,2026-02-16,176440.94,21839,8.08
94118,2026-02-23,171671.19,21249,8.08
94118,2026-03-02,164548.75,20367,8.08
94118,2026-03-09,171938.62,21282,8.08
94118,2026-03-16,171010.37,21167,8.08
94118,2026-03-23,172227.56,21317,8.08
94118,2026-03-30,176345.50,21827,8.08
94118,2026-04-06,169573.44,20989,8.08
94118,2026-04-13,171765.56,21260,8.08
94118,2026-04-20,170062.06,21049,8.08
94118,2026-04-27,177204.38,21933,8.08
94118,2026-05-04,171081.25,21176,8.08
94118,2026-05-11,167298.25,20707,8.08
94118,2026-05-18,183109.25,22664,8.08
94118,2026-05-25,180160.38,22299,8.08
94118,2026-06-01,179226.12,22184,8.08
94118,2026-06-08,169685.88,21003,8.08
94118,2026-06-15,172608.94,21365,8.08
94118,2026-06-22,177872.25,22016,8.08
94118,2026-06-29,174721.62,21626,8.08
94118,2026-07-06,177410.00,21959,8.08
94118,2026-07-13,181155.06,22422,8.08
94118,2026-07-20,174774.25,21633,8.08
94118,2026-07-27,175545.00,21728,8.08
94118,2026-08-03,180865.50,22387,8.08
94118,2026-08-10,172467.00,21347,8.08
94118,2026-08-17,187323.19,23186,8.08
94118,2026-08-24,171470.50,21224,8.08
94118,2026-08-31,172303.69,21327,8.08
94107,2024-09-09,154679.87,16974,9.11
94107,2024-09-16,158793.09,17426,9.11
94107,2024-09-23,166061.73,18224,9.11
94107,2024-09-30,169509.45,18602,9.11
94107,2024-10-07,160454.75,17608,9.11
94107,2024-10-14,155212.48,17033,9.11
94107,2024-10-21,165463.98,18158,9.11
94107,2024-10-28,159977.67,17556,9.11
94107,2024-11-04,155577.47,17073,9.11
94107,2024-11-11,165933.15,18209,9.11
94107,2024-11-18,167232.16,18352,9.11
94107,2024-11-25,163223.59,17912,9.11
