2026-08-24,STR-001,94103,SKU-102,265,1702.11
2026-08-24,STR-001,94103,SKU-103,255,1488.61
2026-08-24,STR-001,94103,SKU-104,164,1048.07
2026-08-24,STR-001,94103,SKU-105,141,487.66
2026-08-24,STR-001,94103,SKU-201,227,1403.18
2026-08-24,STR-001,94103,SKU-202,216,1256.08
2026-08-24,STR-001,94103,SKU-203,352,1084.62
2026-08-24,STR-001,94103,SKU-204,121,1381.48
2026-08-24,STR-001,94103,SKU-301,391,2147.85
2026-08-24,STR-001,94103,SKU-302,213,1241.54
2026-08-24,STR-001,94103,SKU-303,260,1451.69
2026-08-24,STR-001,94103,SKU-304,243,1506.01
2026-08-24,STR-001,94103,SKU-401,216,1413.72
2026-08-24,STR-001,94103,SKU-402,143,957.25
2026-08-24,STR-001,94103,SKU-403,180,948.31
2026-08-24,STR-001,94103,SKU-501,31,597.27
2026-08-24,STR-001,94103,SKU-502,14,432.91
2026-08-24,STR-001,94103,SKU-503,23,496.04
2026-08-24,STR-001,94103,SKU-504,15,259.01
2026-08-24,STR-001,94103,SKU-601,133,1578.85
2026-08-24,STR-001,94103,SKU-602,146,828.68
2026-08-24,STR-001,94103,SKU-603,175,893.48
2026-08-24,STR-001,94103,SKU-604,133,604.97
2026-08-24,STR-001,94103,SKU-701,3,81.22
2026-08-24,STR-002,94110,SKU-101,294,1210.16
2026-08-24,STR-002,94110,SKU-102,464,2945.09
2026-08-24,STR-002,94110,SKU-103,382,2373.94
2026-08-24,STR-002,94110,SKU-104,243,1458.31
2026-08-24,STR-002,94110,SKU-105,181,660.33
2026-08-24,STR-002,94110,SKU-201,345,2238.70
2026-08-24,STR-002,94110,SKU-202,246,1461.05
2026-08-24,STR-002,94110,SKU-203,467,1478.64
2026-08-24,STR-002,94110,SKU-204,123,1328.13
2026-08-24,STR-002,94110,SKU-301,413,2332.73
2026-08-24,STR-002,94110,SKU-302,355,2199.32
2026-08-24,STR-002,94110,SKU-303,249,1439.30
2026-08-24,STR-002,94110,SKU-304,378,2378.66
2026-08-24,STR-002,94110,SKU-401,252,1651.74
2026-08-24,STR-002,94110,SKU-402,175,1111.20
2026-08-24,STR-002,94110,SKU-403,246,1351.91
2026-08-24,STR-002,94110,SKU-501,33,623.69
2026-08-24,STR-002,94110,SKU-502,25,752.23
2026-08-24,STR-002,94110,SKU-503,33,688.38
2026-08-24,STR-002,94110,SKU-504,15,266.12
2026-08-24,STR-002,94110,SKU-601,213,2460.11
2026-08-24,STR-002,94110,SKU-602,138,806.38
2026-08-24,STR-002,94110,SKU-603,211,1084.35
2026-08-24,STR-002,94110,SKU-604,182,843.52
2026-08-24,STR-002,94110,SKU-701,4,103.82
2026-08-24,STR-003,94133,SKU-101,256,1078.02
2026-08-24,STR-003,94133,SKU-102,285,1871.10
2026-08-24,STR-003,94133,SKU-103,283,1729.67
2026-08-24,STR-003,94133,SKU-104,158,992.32
2026-08-24,STR-003,94133,SKU-105,157,565.80
2026-08-24,STR-003,94133,SKU-201,209,1337.34
2026-08-24,STR-003,94133,SKU-202,220,1243.10
2026-08-24,STR-003,94133,SKU-203,270,862.22
2026-08-24,STR-003,94133,SKU-204,112,1231.98
2026-08-24,STR-003,94133,SKU-301,336,1841.04
2026-08-24,STR-003,94133,SKU-302,201,1180.43
2026-08-24,STR-003,94133,SKU-303,253,1466.34
2026-08-24,STR-003,94133,SKU-304,308,1891.19
2026-08-24,STR-003,94133,SKU-401,157,1072.24
2026-08-24,STR-003,94133,SKU-402,134,880.05
2026-08-24,STR-003,94133,SKU-403,176,933.07
2026-08-24,STR-003,94133,SKU-501,33,630.50
2026-08-24,STR-003,94133,SKU-502,16,481.56
2026-08-24,STR-003,94133,SKU-503,18,379.45
2026-08-24,STR-003,94133,SKU-504,10,176.70
2026-08-24,STR-003,94133,SKU-601,126,1491.22
2026-08-24,STR-003,94133,SKU-602,102,593.63
2026-08-24,STR-003,94133,SKU-603,170,876.89
2026-08-24,STR-003,94133,SKU-604,112,519.10
2026-08-24,STR-003,94133,SKU-701,2,52.69
2026-08-24,STR-004,94102,SKU-101,261,1076.42
2026-08-24,STR-004,94102,SKU-102,290,1865.61
2026-08-24,STR-004,94102,SKU-103,279,1672.93
2026-08-24,STR-004,94102,SKU-104,175,1104.46
2026-08-24,STR-004,94102,SKU-105,141,491.45
2026-08-24,STR-004,94102,SKU-201,209,1260.62
2026-08-24,STR-004,94102,SKU-202,193,1093.54
2026-08-24,STR-004,94102,SKU-203,244,792.46
2026-08-24,STR-004,94102,SKU-204,112,1216.73
2026-08-24,STR-004,94102,SKU-301,288,1644.20
2026-08-24,STR-004,94102,SKU-302,248,1434.15
2026-08-24,STR-004,94102,SKU-303,229,1342.34
2026-08-24,STR-004,94102,SKU-304,209,1308.65
2026-08-24,STR-004,94102,SKU-401,156,1033.07
2026-08-24,STR-004,94102,SKU-402,108,720.34
2026-08-24,STR-004,94102,SKU-403,119,641.85
2026-08-24,STR-004,94102,SKU-501,29,527.72
2026-08-24,STR-004,94102,SKU-502,16,480.40
2026-08-24,STR-004,94102,SKU-503,16,348.26
2026-08-24,STR-004,94102,SKU-504,12,208.10
2026-08-24,STR-004,94102,SKU-601,113,1316.92
2026-08-24,STR-004,94102,SKU-602,123,728.78
2026-08-24,STR-004,94102,SKU-603,139,702.50
2026-08-24,STR-004,94102,SKU-604,94,431.26
2026-08-24,STR-004,94102,SKU-701,3,79.51
2026-08-24,STR-005,94118,SKU-101,237,967.43
2026-08-24,STR-005,94118,SKU-102,365,2269.36
2026-08-24,STR-005,94118,SKU-103,265,1627.90
2026-08-24,STR-005,94118,SKU-104,210,1351.46
2026-08-24,STR-005,94118,SKU-105,131,455.95
2026-08-24,STR-005,94118,SKU-201,241,1447.26
2026-08-24,STR-005,94118,SKU-202,223,1272.41
2026-08-24,STR-005,94118,SKU-203,394,1180.78
2026-08-24,STR-005,94118,SKU-204,104,1137.22
2026-08-24,STR-005,94118,SKU-301,381,2077.09
2026-08-24,STR-005,94118,SKU-302,282,1639.89
2026-08-24,STR-005,94118,SKU-303,227,1315.93
2026-08-24,STR-005,94118,SKU-304,325,1953.77
2026-08-24,STR-005,94118,SKU-401,235,1587.47
2026-08-24,STR-005,94118,SKU-402,107,670.89
2026-08-24,STR-005,94118,SKU-403,183,930.95
2026-08-24,STR-005,94118,SKU-501,34,650.95
2026-08-24,STR-005,94118,SKU-502,18,575.02
2026-08-24,STR-005,94118,SKU-503,24,503.48
2026-08-24,STR-005,94118,SKU-504,13,215.39
2026-08-24,STR-005,94118,SKU-601,123,1422.56
2026-08-24,STR-005,94118,SKU-602,114,652.93
2026-08-24,STR-005,94118,SKU-603,164,835.17
2026-08-24,STR-005,94118,SKU-604,123,582.24
2026-08-24,STR-005,94118,SKU-701,4,111.78
2026-08-24,STR-006,94123,SKU-101,184,757.33
2026-08-24,STR-006,94123,SKU-102,233,1505.71
2026-08-24,STR-006,94123,SKU-103,283,1647.82
2026-08-24,STR-006,94123,SKU-104,185,1125.18
2026-08-24,STR-006,94123,SKU-105,118,437.82
2026-08-24,STR-006,94123,SKU-201,210,1319.07
2026-08-24,STR-006,94123,SKU-202,183,1050.06
2026-08-24,STR-006,94123,SKU-203,328,1043.48
2026-08-24,STR-006,94123,SKU-204,101,1115.26
2026-08-24,STR-006,94123,SKU-301,335,1840.51
2026-08-24,STR-006,94123,SKU-302,201,1159.99
2026-08-24,STR-006,94123,SKU-303,218,1298.06
2026-08-24,STR-006,94123,SKU-304,274,1771.48
2026-08-24,STR-006,94123,SKU-401,172,1152.37
2026-08-24,STR-006,94123,SKU-402,107,672.55
2026-08-24,STR-006,94123,SKU-403,117,639.24
2026-08-24,STR-006,94123,SKU-501,25,459.06
2026-08-24,STR-006,94123,SKU-502,15,463.17
2026-08-24,STR-006,94123,SKU-503,18,374.79
2026-08-24,STR-006,94123,SKU-504,11,186.46
2026-08-24,STR-006,94123,SKU-601,143,1765.45
2026-08-24,STR-006,94123,SKU-602,106,622.89
2026-08-24,STR-006,94123,SKU-603,154,799.09
2026-08-24,STR-006,94123,SKU-604,130,613.93
2026-08-24,STR-006,94123,SKU-701,3,82.54
2026-08-17,STR-001,94103,SKU-101,292,1146.91
2026-08-17,STR-001,94103,SKU-102,351,2305.19
2026-08-17,STR-001,94103,SKU-103,283,1682.17
2026-08-17,STR-001,94103,SKU-104,177,1115.58
2026-08-17,STR-001,94103,SKU-105,149,521.45
2026-08-17,STR-001,94103,SKU-201,241,1452.29
2026-08-17,STR-001,94103,SKU-202,182,1078.93
2026-08-17,STR-001,94103,SKU-203,332,1042.13
2026-08-17,STR-001,94103,SKU-204,113,1228.38
2026-08-17,STR-001,94103,SKU-301,292,1614.53
2026-08-17,STR-001,94103,SKU-302,290,1791.14
2026-08-17,STR-001,94103,SKU-303,202,1127.10
2026-08-17,STR-001,94103,SKU-304,360,2318.17
2026-08-17,STR-001,94103,SKU-401,190,1255.59
2026-08-17,STR-001,94103,SKU-402,129,853.04
2026-08-17,STR-001,94103,SKU-403,190,1034.47
2026-08-17,STR-001,94103,SKU-501,34,630.05
2026-08-17,STR-001,94103,SKU-502,14,442.67
2026-08-17,STR-001,94103,SKU-503,20,426.18
2026-08-17,STR-001,94103,SKU-504,11,188.90
2026-08-17,STR-001,94103,SKU-601,167,1926.37
2026-08-17,STR-001,94103,SKU-602,110,640.94
2026-08-17,STR-001,94103,SKU-603,163,843.64
2026-08-17,STR-001,94103,SKU-604,126,575.93
2026-08-17,STR-001,94103,SKU-701,3,77.74
2026-08-17,STR-002,94110,SKU-101,340,1417.90
2026-08-17,STR-002,94110,SKU-102,397,2470.29
2026-08-17,STR-002,94110,SKU-103,424,2633.13
2026-08-17,STR-002,94110,SKU-104,219,1387.50
2026-08-17,STR-002,94110,SKU-105,152,531.49
2026-08-17,STR-002,94110,SKU-201,316,2007.90
2026-08-17,STR-002,94110,SKU-202,244,1457.99
2026-08-17,STR-002,94110,SKU-203,422,1280.22
2026-08-17,STR-002,94110,SKU-204,134,1468.63
2026-08-17,STR-002,94110,SKU-301,395,2202.41
2026-08-17,STR-002,94110,SKU-302,375,2309.20
2026-08-17,STR-002,94110,SKU-303,321,1842.01
2026-08-17,STR-002,94110,SKU-304,372,2403.12
2026-08-17,STR-002,94110,SKU-401,274,1840.57
2026-08-17,STR-002,94110,SKU-402,140,870.25
2026-08-17,STR-002,94110,SKU-403,197,1032.90
2026-08-17,STR-002,94110,SKU-501,33,598.55
2026-08-17,STR-002,94110,SKU-502,17,527.82
2026-08-17,STR-002,94110,SKU-503,29,630.58
2026-08-17,STR-002,94110,SKU-504,14,246.39
2026-08-17,STR-002,94110,SKU-601,219,2518.56
2026-08-17,STR-002,94110,SKU-602,158,873.41
2026-08-17,STR-002,94110,SKU-603,238,1161.22
2026-08-17,STR-002,94110,SKU-604,180,793.38
2026-08-17,STR-002,94110,SKU-701,5,136.81
2026-08-17,STR-003,94133,SKU-101,260,1081.39
2026-08-17,STR-003,94133,SKU-102,321,2166.02
2026-08-17,STR-003,94133,SKU-103,312,1904.94
2026-08-17,STR-003,94133,SKU-104,166,1003.90
2026-08-17,STR-003,94133,SKU-105,120,416.61
2026-08-17,STR-003,94133,SKU-201,213,1314.83
2026-08-17,STR-003,94133,SKU-202,174,1011.49
2026-08-17,STR-003,94133,SKU-203,340,1074.58
2026-08-17,STR-003,94133,SKU-204,124,1356.45
2026-08-17,STR-003,94133,SKU-301,326,1725.75
2026-08-17,STR-003,94133,SKU-302,246,1502.98
2026-08-17,STR-003,94133,SKU-303,237,1383.62
2026-08-17,STR-003,94133,SKU-304,258,1661.51
2026-08-17,STR-003,94133,SKU-401,206,1360.08
2026-08-17,STR-003,94133,SKU-402,110,710.12
2026-08-17,STR-003,94133,SKU-403,121,630.28
2026-08-17,STR-003,94133,SKU-501,33,632.51
2026-08-17,STR-003,94133,SKU-502,13,397.31
2026-08-17,STR-003,94133,SKU-503,25,529.98
2026-08-17,STR-003,94133,SKU-504,12,199.92
2026-08-17,STR-003,94133,SKU-601,153,1859.60
2026-08-17,STR-003,94133,SKU-602,121,707.30
2026-08-17,STR-003,94133,SKU-603,180,892.75
2026-08-17,STR-003,94133,SKU-604,121,544.00
2026-08-17,STR-003,94133,SKU-701,3,77.52
2026-08-17,STR-004,94102,SKU-101,238,969.72
2026-08-17,STR-004,94102,SKU-102,216,1361.85
2026-08-17,STR-004,94102,SKU-103,248,1463.07
2026-08-17,STR-004,94102,SKU-104,134,820.41
2026-08-17,STR-004,94102,SKU-105,115,426.80
2026-08-17,STR-004,94102,SKU-201,234,1506.99
2026-08-17,STR-004,94102,SKU-202,220,1307.01
2026-08-17,STR-004,94102,SKU-203,289,923.19
2026-08-17,STR-004,94102,SKU-204,97,1098.23
2026-08-17,STR-004,94102,SKU-301,311,1715.30
2026-08-17,STR-004,94102,SKU-302,242,1394.24
2026-08-17,STR-004,94102,SKU-303,226,1249.56
2026-08-17,STR-004,94102,SKU-304,262,1663.37
2026-08-17,STR-004,94102,SKU-401,156,1051.48
2026-08-17,STR-004,94102,SKU-402,113,734.28
2026-08-17,STR-004,94102,SKU-403,146,791.88
2026-08-17,STR-004,94102,SKU-501,26,490.93
2026-08-17,STR-004,94102,SKU-502,16,482.18
2026-08-17,STR-004,94102,SKU-503,16,344.43
2026-08-17,STR-004,94102,SKU-504,10,166.60
2026-08-17,STR-004,94102,SKU-601,123,1484.01
2026-08-17,STR-004,94102,SKU-602,94,519.01
2026-08-17,STR-004,94102,SKU-603,134,669.24
2026-08-17,STR-004,94102,SKU-604,134,620.31
2026-08-17,STR-004,94102,SKU-701,3,77.87
2026-08-17,STR-005,94118,SKU-101,313,1239.93
2026-08-17,STR-005,94118,SKU-102,343,2227.08
2026-08-17,STR-005,94118,SKU-103,342,1985.75
2026-08-17,STR-005,94118,SKU-104,221,1383.46
2026-08-17,STR-005,94118,SKU-105,181,657.98
2026-08-17,STR-005,94118,SKU-201,246,1504.89
2026-08-17,STR-005,94118,SKU-202,267,1591.96
2026-08-17,STR-005,94118,SKU-203,381,1173.71
2026-08-17,STR-005,94118,SKU-204,135,1479.65
2026-08-17,STR-005,94118,SKU-301,405,2195.85
2026-08-17,STR-005,94118,SKU-302,287,1685.38
2026-08-17,STR-005,94118,SKU-303,274,1624.38
2026-08-17,STR-005,94118,SKU-304,327,2053.98
2026-08-17,STR-005,94118,SKU-401,208,1418.93
2026-08-17,STR-005,94118,SKU-402,116,756.41
2026-08-17,STR-005,94118,SKU-403,161,858.72
2026-08-17,STR-005,94118,SKU-501,30,562.78
2026-08-17,STR-005,94118,SKU-502,20,615.77
2026-08-17,STR-005,94118,SKU-503,28,571.87
2026-08-17,STR-005,94118,SKU-504,13,227.21
2026-08-17,STR-005,94118,SKU-601,176,2110.11
2026-08-17,STR-005,94118,SKU-602,128,715.89
2026-08-17,STR-005,94118,SKU-603,145,728.77
2026-08-17,STR-005,94118,SKU-604,112,520.03
2026-08-17,STR-005,94118,SKU-701,3,81.22
2026-08-17,STR-006,94123,SKU-101,231,956.44
2026-08-17,STR-006,94123,SKU-102,253,1626.93
2026-08-17,STR-006,94123,SKU-103,232,1336.55
2026-08-17,STR-006,94123,SKU-104,148,934.39
2026-08-17,STR-006,94123,SKU-105,130,473.03
2026-08-17,STR-006,94123,SKU-201,247,1553.46
2026-08-17,STR-006,94123,SKU-202,174,964.71
2026-08-17,STR-006,94123,SKU-203,251,775.69
2026-08-17,STR-006,94123,SKU-204,95,1014.64
2026-08-17,STR-006,94123,SKU-301,303,1733.45
2026-08-17,STR-006,94123,SKU-302,222,1278.68
2026-08-17,STR-006,94123,SKU-303,218,1229.50
2026-08-17,STR-006,94123,SKU-304,229,1427.87
2026-08-17,STR-006,94123,SKU-401,194,1319.67
2026-08-17,STR-006,94123,SKU-402,126,832.72
2026-08-17,STR-006,94123,SKU-403,159,807.87
2026-08-17,STR-006,94123,SKU-501,22,413.19
2026-08-17,STR-006,94123,SKU-502,13,392.03
2026-08-17,STR-006,94123,SKU-503,22,450.87
2026-08-17,STR-006,94123,SKU-504,11,192.22
2026-08-17,STR-006,94123,SKU-601,141,1685.57
2026-08-17,STR-006,94123,SKU-602,106,599.62
2026-08-17,STR-006,94123,SKU-603,120,624.58
2026-08-17,STR-006,94123,SKU-604,135,638.98
2026-08-17,STR-006,94123,SKU-701,3,80.41
2026-08-10,STR-001,94103,SKU-101,273,1081.39
2026-08-10,STR-001,94103,SKU-102,339,2193.04
2026-08-10,STR-001,94103,SKU-103,265,1597.12
2026-08-10,STR-001,94103,SKU-104,214,1329.31
2026-08-10,STR-001,94103,SKU-105,148,550.34
2026-08-10,STR-001,94103,SKU-201,202,1225.54
2026-08-10,STR-001,94103,SKU-202,222,1306.51
2026-08-10,STR-001,94103,SKU-203,363,1107.83
2026-08-10,STR-001,94103,SKU-204,95,1065.16
2026-08-10,STR-001,94103,SKU-301,414,2329.66
2026-08-10,STR-001,94103,SKU-302,251,1519.91
2026-08-10,STR-001,94103,SKU-303,241,1340.61
2026-08-10,STR-001,94103,SKU-304,352,2220.97
2026-08-10,STR-001,94103,SKU-401,214,1480.41
2026-08-10,STR-001,94103,SKU-402,138,888.68
2026-08-10,STR-001,94103,SKU-403,139,746.57
2026-08-10,STR-001,94103,SKU-501,29,535.90
2026-08-10,STR-001,94103,SKU-502,19,600.42
2026-08-10,STR-001,94103,SKU-503,26,527.11
2026-08-10,STR-001,94103,SKU-504,11,187.05
2026-08-10,STR-001,94103,SKU-601,127,1559.78
2026-08-10,STR-001,94103,SKU-602,148,847.29
2026-08-10,STR-001,94103,SKU-603,140,709.80
2026-08-10,STR-001,94103,SKU-604,149,701.88
2026-08-10,STR-001,94103,SKU-701,4,107.59
2026-08-10,STR-002,94110,SKU-101,364,1534.43
2026-08-10,STR-002,94110,SKU-102,405,2616.47
2026-08-10,STR-002,94110,SKU-103,400,2381.97
2026-08-10,STR-002,94110,SKU-104,233,1458.78
2026-08-10,STR-002,94110,SKU-105,158,585.72
2026-08-10,STR-002,94110,SKU-201,349,2218.27
2026-08-10,STR-002,94110,SKU-202,334,1855.87
2026-08-10,STR-002,94110,SKU-203,494,1528.02
2026-08-10,STR-002,94110,SKU-204,143,1642.75
2026-08-10,STR-002,94110,SKU-301,533,2908.75
2026-08-10,STR-002,94110,SKU-302,286,1731.45
2026-08-10,STR-002,94110,SKU-303,243,1381.10
2026-08-10,STR-002,94110,SKU-304,418,2706.83
2026-08-10,STR-002,94110,SKU-401,274,1872.47
2026-08-10,STR-002,94110,SKU-402,145,913.59
2026-08-10,STR-002,94110,SKU-403,182,968.34
2026-08-10,STR-002,94110,SKU-501,35,630.23
2026-08-10,STR-002,94110,SKU-502,20,623.41
2026-08-10,STR-002,94110,SKU-503,30,642.85
2026-08-10,STR-002,94110,SKU-504,20,342.96
2026-08-10,STR-002,94110,SKU-601,164,1934.39
2026-08-10,STR-002,94110,SKU-602,134,776.33
2026-08-10,STR-002,94110,SKU-603,186,945.03
2026-08-10,STR-002,94110,SKU-604,176,817.80
2026-08-10,STR-002,94110,SKU-701,4,104.99
2026-08-10,STR-003,94133,SKU-101,222,870.11
2026-08-10,STR-003,94133,SKU-102,286,1909.10
2026-08-10,STR-003,94133,SKU-103,222,1345.51
2026-08-10,STR-003,94133,SKU-104,180,1104.37
2026-08-10,STR-003,94133,SKU-105,111,411.11
2026-08-10,STR-003,94133,SKU-201,236,1527.04
2026-08-10,STR-003,94133,SKU-202,225,1265.67
2026-08-10,STR-003,94133,SKU-203,293,923.73
